Date/Time,T [outside],T [comb 1/2],T [comb 4/5],T [comb 5/6],Humidity
2018/12/22 12:32:00,8.3,21.2,10.5,11.7,80.7 
2018/12/22 12:37:00,8.3,21.7,10.5,11.7,81.0 
2018/12/22 12:42:00,8.3,21.2,10.5,11.7,80.7 
2018/12/22 12:47:00,8.3,20.5,10.5,11.7,80.6 
2018/12/22 12:52:00,8.3,20.7,10.5,11.7,80.7 
2018/12/22 12:57:00,8.5,20.7,10.5,11.7,80.8 
2018/12/22 13:02:00,8.5,21.0,10.5,11.7,80.4 
2018/12/22 13:07:00,8.5,21.2,10.5,11.7,80.2 
2018/12/22 13:12:00,8.5,21.5,10.5,11.7,80.3 
2018/12/22 13:17:00,8.8,21.2,10.5,11.7,80.0 
2018/12/22 13:22:00,8.8,21.5,10.5,11.7,79.8 
2018/12/22 13:27:00,9.0,21.5,10.5,11.7,79.9 
2018/12/22 13:32:00,9.0,21.5,10.8,11.7,79.7 
2018/12/22 13:47:00,9.3,21.5,10.5,11.7,79.7 
2018/12/22 13:52:00,9.3,21.2,10.8,11.7,80.0 
2018/12/22 13:57:00,9.0,21.5,10.8,11.7,79.9 
2018/12/22 14:02:00,9.0,21.5,10.5,11.7,80.0 
2018/12/22 14:07:00,9.0,21.5,10.5,11.7,80.5 
2018/12/22 14:12:00,9.0,21.5,10.8,11.7,80.6 
2018/12/22 14:17:00,8.8,21.0,10.8,11.7,81.0 
2018/12/22 14:22:00,8.8,21.5,10.8,11.7,81.4 
2018/12/22 14:27:00,8.5,21.2,10.5,11.7,81.5 
2018/12/22 14:32:00,8.5,21.2,10.8,11.7,81.4 
2018/12/22 14:37:00,8.5,21.2,10.8,11.7,81.1 
2018/12/22 14:42:00,8.5,20.7,10.8,11.7,81.3 
2018/12/22 14:47:00,8.5,21.0,10.8,11.7,81.3 
2018/12/22 14:52:00,8.3,21.0,10.5,11.7,81.2 
2018/12/22 14:57:00,8.5,21.0,10.8,11.7,80.7 
2018/12/22 15:02:00,8.3,21.2,10.8,11.7,80.4 
2018/12/22 15:07:00,8.3,21.2,10.8,11.7,80.3 
2018/12/22 15:12:00,8.3,21.2,10.8,11.7,80.2 
2018/12/22 15:17:00,8.3,21.0,10.8,11.7,80.0 
2018/12/22 15:22:00,8.3,21.2,10.8,11.7,79.9 
2018/12/22 15:27:00,8.3,21.2,10.8,11.7,79.5 
2018/12/22 15:32:00,8.3,21.5,10.8,11.7,79.4 
2018/12/22 15:47:00,8.0,21.2,10.8,11.7,79.1 
2018/12/22 15:52:00,8.0,21.2,10.8,11.7,78.1 
2018/12/22 15:57:00,8.0,21.2,10.8,11.7,77.7 
2018/12/22 16:02:00,8.0,21.2,10.8,11.7,77.5 
2018/12/22 16:07:00,8.0,21.0,10.8,11.7,77.9 
2018/12/22 16:12:00,8.0,21.0,10.8,11.7,77.8 
2018/12/22 16:17:00,8.0,21.2,10.8,11.7,77.7 
2018/12/22 16:22:00,8.0,21.5,10.8,11.7,77.6 
2018/12/22 16:27:00,8.0,21.2,10.8,11.7,77.5 
2018/12/22 16:32:00,8.0,21.5,10.8,11.8,77.8 
2018/12/22 16:37:00,8.0,22.0,10.8,11.7,77.8 
2018/12/22 16:42:00,8.0,21.7,10.8,11.7,77.9 
2018/12/22 16:47:00,8.0,21.5,10.8,11.7,77.8 
2018/12/22 16:52:00,8.0,21.0,10.8,11.7,77.5 
2018/12/22 16:57:00,8.0,21.2,10.8,11.7,77.7 
2018/12/22 17:02:00,8.0,21.0,10.8,11.7,77.1 
2018/12/22 17:07:00,8.0,21.2,10.8,11.7,77.2 
2018/12/22 17:12:00,8.0,21.2,10.8,11.7,77.1 
2018/12/22 17:17:00,8.0,21.5,10.8,11.7,77.1 
2018/12/22 17:22:00,8.0,20.7,10.8,11.7,77.2 
2018/12/22 17:27:00,7.8,20.7,10.8,11.7,76.9 
2018/12/22 17:32:00,7.8,20.7,10.8,11.7,76.8 
2018/12/22 17:47:00,7.8,20.7,10.8,11.7,77.0 
2018/12/22 17:52:00,7.8,20.7,10.8,11.7,76.9 
2018/12/22 17:57:00,7.8,20.7,10.8,11.7,76.9 
2018/12/22 18:02:00,7.8,20.7,10.8,11.7,76.9 
2018/12/22 18:07:00,7.8,20.5,10.8,11.7,76.8 
2018/12/22 18:12:00,7.8,20.5,10.8,11.7,76.7 
2018/12/22 18:17:00,7.8,20.7,10.8,11.7,76.7 
2018/12/22 18:22:00,7.5,20.5,10.8,11.7,76.5 
2018/12/22 18:27:00,7.5,20.5,10.8,11.7,76.6 
2018/12/22 18:32:00,7.8,20.5,10.8,11.6,76.6 
2018/12/22 18:37:00,7.8,20.7,10.8,11.7,77.0 
2018/12/22 18:42:00,7.8,21.7,10.8,11.7,76.9 
2018/12/22 18:47:00,7.5,20.7,10.8,11.6,76.8 
2018/12/22 18:52:00,7.5,20.7,10.8,11.6,76.7 
2018/12/22 18:57:00,7.5,20.7,10.8,11.7,76.5 
2018/12/22 19:02:00,7.5,20.7,10.8,11.7,76.5 
2018/12/22 19:07:00,7.5,20.7,10.8,11.6,76.7 
2018/12/22 19:12:00,7.5,20.7,10.8,11.6,76.6 
2018/12/22 19:17:00,7.5,20.7,10.8,11.6,76.6 
2018/12/22 19:22:00,7.5,20.7,10.5,11.6,76.7 
2018/12/22 19:27:00,7.3,20.7,10.5,11.6,76.6 
2018/12/22 19:32:00,7.3,20.7,10.5,11.6,76.7 
2018/12/22 19:47:00,7.3,20.7,10.5,11.6,77.1 
2018/12/22 19:52:00,7.3,20.7,10.5,11.6,77.4 
2018/12/22 19:57:00,7.3,20.7,10.5,11.6,77.5 
2018/12/22 20:02:00,7.3,20.7,10.5,11.6,77.6 
2018/12/22 20:07:00,7.3,20.5,10.5,11.6,77.7 
2018/12/22 20:12:00,7.3,20.7,10.5,11.6,77.8 
2018/12/22 20:17:00,7.5,20.7,10.5,11.6,77.9 
2018/12/22 20:22:00,7.5,21.0,10.5,11.6,77.8 
2018/12/22 20:27:00,7.5,20.5,10.5,11.6,77.7 
2018/12/22 20:32:00,7.5,20.5,10.5,11.6,77.7 
2018/12/22 20:37:00,7.3,21.5,10.5,11.6,77.3 
2018/12/22 20:42:00,7.3,21.2,10.5,11.6,77.2 
2018/12/22 20:47:00,7.3,21.5,10.5,11.5,77.0 
2018/12/22 20:52:00,7.3,21.2,10.5,11.6,76.8 
2018/12/22 20:57:00,7.0,21.0,10.5,11.5,77.0 
2018/12/22 21:02:00,7.0,20.7,10.5,11.6,76.9 
2018/12/22 21:07:00,7.0,21.0,10.5,11.5,76.9 
2018/12/22 21:12:00,7.0,20.7,10.5,11.5,76.9 
2018/12/22 21:17:00,7.0,20.7,10.5,11.5,77.1 
2018/12/22 21:22:00,7.0,20.5,10.5,11.5,77.3 
2018/12/22 21:27:00,7.0,20.7,10.5,11.5,77.7 
2018/12/22 21:32:00,7.0,21.0,10.5,11.5,77.8 
2018/12/22 21:47:00,7.3,20.5,10.5,11.5,78.3 
2018/12/22 21:52:00,7.3,20.5,10.5,11.5,78.5 
2018/12/22 21:57:00,7.3,21.0,10.5,11.5,78.4 
2018/12/22 22:02:00,7.3,20.5,10.5,11.5,78.4 
2018/12/22 22:07:00,7.3,20.7,10.5,11.5,78.6 
2018/12/22 22:12:00,7.3,20.7,10.5,11.5,79.1 
2018/12/22 22:17:00,7.3,20.5,10.5,11.5,78.8 
2018/12/22 22:22:00,7.3,20.5,10.5,11.5,78.6 
2018/12/22 22:27:00,7.3,20.7,10.5,11.5,78.6 
2018/12/22 22:32:00,7.3,20.5,10.5,11.5,78.6 
2018/12/22 22:37:00,7.3,20.2,10.5,11.5,78.6 
2018/12/22 22:42:00,7.3,20.5,10.5,11.5,78.6 
2018/12/22 22:47:00,7.3,20.2,10.5,11.5,78.6 
2018/12/22 22:52:00,7.3,20.2,10.5,11.5,78.5 
2018/12/22 22:57:00,7.3,20.5,10.5,11.5,78.5 
2018/12/22 23:02:00,7.3,20.5,10.5,11.4,78.5 
2018/12/22 23:07:00,7.3,20.2,10.5,11.4,78.4 
2018/12/22 23:12:00,7.0,20.2,10.5,11.4,78.5 
2018/12/22 23:17:00,7.0,20.2,10.5,11.4,78.4 
2018/12/22 23:22:00,7.0,20.2,10.5,11.5,78.2 
2018/12/22 23:27:00,7.0,20.2,10.5,11.4,78.0 
2018/12/22 23:32:00,7.0,20.0,10.5,11.4,77.8 
2018/12/22 23:47:00,7.0,20.5,10.5,11.4,77.6 
2018/12/22 23:52:00,6.8,20.2,10.3,11.4,77.4 
2018/12/22 23:57:00,6.8,20.2,10.5,11.4,77.5 
2018/12/23 00:02:00,6.8,20.0,10.5,11.4,77.2 
2018/12/23 00:07:00,6.8,20.0,10.5,11.4,77.3 
2018/12/23 00:12:00,6.8,20.0,10.5,11.4,77.3 
2018/12/23 00:17:00,7.0,20.0,10.3,11.4,77.4 
2018/12/23 00:22:00,7.0,20.0,10.5,11.4,77.5 
2018/12/23 00:27:00,7.0,20.2,10.5,11.4,77.4 
2018/12/23 00:32:00,7.0,20.0,10.3,11.4,77.4 
2018/12/23 00:37:00,7.0,20.7,10.3,11.4,77.5 
2018/12/23 00:42:00,7.0,20.5,10.3,11.4,77.3 
2018/12/23 00:47:00,7.0,20.0,10.3,11.4,77.5 
2018/12/23 00:52:00,7.0,20.0,10.3,11.3,77.4 
2018/12/23 00:57:00,7.0,20.0,10.3,11.3,77.5 
2018/12/23 01:02:00,7.0,20.0,10.3,11.4,77.7 
2018/12/23 01:07:00,7.0,20.0,10.3,11.3,77.6 
2018/12/23 01:12:00,7.0,20.5,10.3,11.3,77.5 
2018/12/23 01:17:00,7.0,21.0,10.3,11.3,77.8 
2018/12/23 01:22:00,7.0,20.2,10.3,11.4,78.1 
2018/12/23 01:27:00,7.0,20.5,10.3,11.3,77.7 
2018/12/23 01:32:00,7.0,20.0,10.3,11.3,77.9 
2018/12/23 01:47:00,7.0,20.2,10.3,11.3,77.8 
2018/12/23 01:52:00,7.0,20.2,10.3,11.3,78.0 
2018/12/23 01:57:00,7.0,20.0,10.3,11.3,77.8 
2018/12/23 02:02:00,7.0,20.2,10.3,11.3,77.9 
2018/12/23 02:07:00,7.0,21.2,10.3,11.3,78.0 
2018/12/23 02:12:00,7.0,21.7,10.3,11.3,78.0 
2018/12/23 02:17:00,7.0,21.2,10.3,11.3,78.1 
2018/12/23 02:22:00,7.0,21.0,10.3,11.3,78.0 
2018/12/23 02:27:00,7.0,21.0,10.3,11.3,78.1 
2018/12/23 02:32:00,7.0,21.0,10.3,11.3,78.1 
2018/12/23 02:37:00,7.0,21.0,10.3,11.3,78.0 
2018/12/23 02:42:00,7.0,21.0,10.3,11.3,78.0 
2018/12/23 02:47:00,7.0,20.7,10.3,11.3,77.9 
2018/12/23 02:52:00,7.0,20.7,10.3,11.3,78.2 
2018/12/23 02:57:00,7.0,20.5,10.3,11.3,77.9 
2018/12/23 03:02:00,7.0,20.5,10.3,11.3,77.8 
2018/12/23 03:07:00,7.0,20.2,10.3,11.2,77.9 
2018/12/23 03:12:00,7.0,20.5,10.3,11.2,77.8 
2018/12/23 03:17:00,7.0,20.2,10.3,11.2,77.8 
2018/12/23 03:22:00,7.0,20.2,10.3,11.2,77.7 
2018/12/23 03:27:00,7.0,20.2,10.3,11.2,77.6 
2018/12/23 03:32:00,7.0,20.5,10.3,11.2,77.6 
2018/12/23 03:47:00,7.0,20.5,10.3,11.2,77.5 
2018/12/23 03:52:00,7.0,20.2,10.3,11.2,77.4 
2018/12/23 03:57:00,7.0,20.2,10.3,11.2,77.6 
2018/12/23 04:02:00,7.0,20.2,10.3,11.2,77.6 
2018/12/23 04:07:00,7.0,20.2,10.3,11.2,77.5 
2018/12/23 04:12:00,7.0,20.2,10.3,11.2,77.8 
2018/12/23 04:17:00,7.0,20.0,10.3,11.3,77.8 
2018/12/23 04:22:00,7.0,20.0,10.3,11.2,77.7 
2018/12/23 04:27:00,7.0,20.0,10.3,11.2,77.5 
2018/12/23 04:32:00,7.0,20.0,10.3,11.2,77.4 
2018/12/23 04:37:00,7.0,20.0,10.3,11.2,77.4 
2018/12/23 04:42:00,7.0,19.7,10.3,11.2,77.2 
2018/12/23 04:47:00,7.0,20.0,10.3,11.2,77.1 
2018/12/23 04:52:00,7.0,19.7,10.3,11.2,77.0 
2018/12/23 04:57:00,7.0,20.0,10.3,11.2,77.1 
2018/12/23 05:02:00,6.8,20.0,10.3,11.2,76.7 
2018/12/23 05:07:00,6.8,19.7,10.3,11.2,76.8 
2018/12/23 05:12:00,7.0,19.7,10.3,11.2,76.9 
2018/12/23 05:17:00,6.8,19.5,10.3,11.2,77.0 
2018/12/23 05:22:00,6.8,19.5,10.3,11.2,77.3 
2018/12/23 05:27:00,6.8,19.5,10.3,11.2,77.0 
2018/12/23 05:32:00,6.8,19.5,10.3,11.2,76.7 
2018/12/23 05:47:00,6.5,19.5,10.3,11.2,76.8 
2018/12/23 05:52:00,6.5,19.2,10.3,11.2,76.6 
2018/12/23 05:57:00,6.5,19.2,10.0,11.2,76.7 
2018/12/23 06:02:00,6.5,19.5,10.3,11.2,76.8 
2018/12/23 06:07:00,6.8,19.2,10.0,11.1,76.9 
2018/12/23 06:12:00,6.8,19.2,10.0,11.2,77.0 
2018/12/23 06:17:00,6.8,19.5,10.0,11.1,77.0 
2018/12/23 06:22:00,6.8,19.5,10.0,11.1,77.1 
2018/12/23 06:27:00,6.8,19.2,10.0,11.1,77.2 
2018/12/23 06:32:00,6.8,19.2,10.0,11.1,77.3 
2018/12/23 06:37:00,6.8,19.2,10.0,11.1,77.3 
2018/12/23 06:42:00,6.8,19.0,10.0,11.1,77.4 
2018/12/23 06:47:00,6.8,19.2,10.0,11.1,77.6 
2018/12/23 06:52:00,6.8,19.2,10.0,11.1,77.7 
2018/12/23 06:57:00,6.8,19.2,10.0,11.1,78.0 
2018/12/23 07:02:00,6.8,19.0,10.0,11.1,77.8 
2018/12/23 07:07:00,6.8,19.0,10.0,11.1,77.9 
2018/12/23 07:12:00,6.8,19.0,10.0,11.1,78.1 
2018/12/23 07:17:00,7.0,19.0,10.0,11.1,78.1 
2018/12/23 07:22:00,7.0,19.5,10.0,11.1,78.4 
2018/12/23 07:27:00,7.0,19.2,10.0,11.1,78.1 
2018/12/23 07:32:00,7.0,19.0,10.0,11.1,78.1 
2018/12/23 07:47:00,7.0,18.7,10.0,11.1,78.1 
2018/12/23 07:52:00,7.0,19.0,10.0,11.1,78.1 
2018/12/23 07:57:00,7.0,18.7,10.0,11.1,78.2 
2018/12/23 08:02:00,7.0,18.7,10.0,11.1,78.1 
2018/12/23 08:07:00,7.0,18.7,10.0,11.1,78.1 
2018/12/23 08:12:00,7.0,18.5,10.0,11.0,78.1 
2018/12/23 08:17:00,7.0,18.5,10.0,11.1,77.9 
2018/12/23 08:22:00,7.0,18.7,10.0,11.0,77.7 
2018/12/23 08:27:00,7.0,18.7,10.0,11.0,77.6 
2018/12/23 08:32:00,7.0,18.7,10.0,11.0,77.6 
2018/12/23 08:37:00,7.0,18.5,10.0,11.0,77.7 
2018/12/23 08:42:00,7.0,18.5,10.0,11.0,78.0 
2018/12/23 08:47:00,7.0,19.0,10.0,11.0,77.8 
2018/12/23 08:52:00,7.0,18.7,10.0,11.0,78.0 
2018/12/23 08:57:00,7.0,18.7,10.0,11.0,78.2 
2018/12/23 09:02:00,7.0,18.7,10.0,11.0,78.2 
2018/12/23 09:07:00,7.0,18.5,10.0,11.0,78.1 
2018/12/23 09:12:00,7.0,18.5,10.0,11.0,78.1 
2018/12/23 09:17:00,7.0,18.5,10.0,11.0,78.3 
2018/12/23 09:22:00,7.0,18.5,10.0,11.0,78.5 
2018/12/23 09:27:00,7.0,18.5,10.0,11.0,78.3 
2018/12/23 09:32:00,7.0,18.5,10.0,11.0,78.5 
2018/12/23 09:47:00,7.0,18.5,10.0,11.0,78.7 
2018/12/23 09:52:00,7.3,18.5,10.0,11.0,78.8 
2018/12/23 09:57:00,7.3,18.7,10.0,11.0,78.9 
2018/12/23 10:02:00,7.3,18.7,10.0,10.9,78.9 
2018/12/23 10:07:00,7.3,18.7,10.0,11.0,79.1 
2018/12/23 10:12:00,7.3,18.7,10.0,10.9,79.0 
2018/12/23 10:17:00,7.3,18.7,10.0,11.0,79.2 
2018/12/23 10:22:00,7.3,18.7,10.0,11.0,79.3 
2018/12/23 10:27:00,7.3,18.7,10.0,10.9,79.4 
2018/12/23 10:32:00,7.3,18.7,10.0,11.0,79.4 
2018/12/23 10:37:00,7.3,18.7,10.0,10.9,79.5 
2018/12/23 10:42:00,7.3,18.7,10.0,10.9,79.6 
2018/12/23 10:47:00,7.3,19.0,10.0,10.9,79.5 
2018/12/23 10:52:00,7.3,19.0,10.0,10.9,79.7 
2018/12/23 10:57:00,7.5,19.0,10.0,10.9,79.7 
2018/12/23 11:02:00,7.5,19.0,10.0,10.9,79.8 
2018/12/23 11:07:00,7.5,19.5,10.0,10.9,79.8 
2018/12/23 11:12:00,7.5,20.2,10.0,10.9,80.0 
2018/12/23 11:17:00,7.5,20.0,10.0,10.9,80.0 
2018/12/23 11:22:00,7.5,19.5,10.0,10.9,80.1 
2018/12/23 11:27:00,7.5,19.2,10.0,10.9,80.0 
2018/12/23 11:32:00,7.5,19.2,10.0,10.9,80.0 
2018/12/23 11:47:00,7.5,19.5,10.0,10.9,80.2 
2018/12/23 11:52:00,7.5,19.2,10.0,10.9,80.3 
2018/12/23 11:57:00,7.5,19.2,10.0,10.9,80.2 
2018/12/23 12:02:00,7.5,19.2,10.0,10.9,80.3 
2018/12/23 12:07:00,7.5,19.5,10.0,10.9,80.3 
2018/12/23 12:12:00,7.8,19.5,10.0,10.9,80.3 
2018/12/23 12:17:00,7.5,19.2,9.8,10.9,80.4
2018/12/23 12:22:00,7.5,19.5,10.0,10.9,80.4 
2018/12/23 12:27:00,7.5,18.5,10.0,10.9,80.6 
2018/12/23 12:32:00,7.8,18.7,10.0,10.9,80.4 
2018/12/23 12:37:00,7.8,18.7,10.0,10.9,80.5 
2018/12/23 12:42:00,7.5,18.7,10.0,10.9,80.3 
2018/12/23 12:47:00,7.8,18.5,10.0,10.9,80.6 
2018/12/23 12:52:00,7.8,18.7,10.0,10.9,80.8 
2018/12/23 12:57:00,7.8,18.7,10.0,10.9,81.1 
2018/12/23 13:02:00,7.8,19.0,10.0,10.9,81.0 
2018/12/23 13:07:00,7.8,18.7,10.0,10.9,81.3 
2018/12/23 13:12:00,7.8,18.7,10.0,10.9,81.3 
2018/12/23 13:17:00,7.8,18.7,10.0,10.9,81.3 
2018/12/23 13:22:00,7.8,18.7,10.0,10.9,81.4 
2018/12/23 13:27:00,7.8,18.5,10.0,10.9,81.5 
2018/12/23 13:32:00,7.8,18.7,9.8,10.9,81.6
2018/12/23 13:47:00,7.8,18.5,10.0,10.9,81.5 
2018/12/23 13:52:00,7.8,19.2,10.0,10.9,81.9 
2018/12/23 13:57:00,7.8,18.7,10.0,10.9,81.9 
2018/12/23 14:02:00,7.8,18.5,9.8,10.9,81.6
2018/12/23 14:07:00,7.8,18.7,10.0,10.9,81.1 
2018/12/23 14:12:00,7.8,18.7,9.8,10.9,80.9
2018/12/23 14:17:00,7.8,18.7,9.8,10.9,80.7
2018/12/23 14:22:00,7.5,18.7,10.0,10.8,80.8 
2018/12/23 14:27:00,7.5,19.2,9.8,10.8,80.6
2018/12/23 14:32:00,7.5,19.2,9.8,10.9,80.6
2018/12/23 14:37:00,7.5,19.2,9.8,10.8,80.7
2018/12/23 14:42:00,7.5,19.0,9.8,10.8,80.7
2018/12/23 14:47:00,7.5,19.2,9.8,10.8,80.7
2018/12/23 14:52:00,7.5,19.0,9.8,10.8,80.8
2018/12/23 14:57:00,7.5,19.0,9.8,10.8,80.7
2018/12/23 15:02:00,7.5,19.0,9.8,10.8,80.7
2018/12/23 15:07:00,7.5,19.0,9.8,10.9,80.7
2018/12/23 15:12:00,7.5,18.7,9.8,10.8,80.8
2018/12/23 15:17:00,7.5,18.7,9.8,10.8,80.7
2018/12/23 15:22:00,7.5,18.7,9.8,10.8,80.5
2018/12/23 15:27:00,7.5,18.7,9.8,10.9,80.4
2018/12/23 15:32:00,7.3,18.7,9.8,10.8,80.5
2018/12/23 15:47:00,7.3,18.5,9.8,10.8,80.7
2018/12/23 15:52:00,7.3,18.7,9.8,10.8,80.5
2018/12/23 15:57:00,7.3,18.7,9.8,10.8,80.7
2018/12/23 16:02:00,7.3,19.0,9.8,10.8,81.5
2018/12/23 16:07:00,7.3,18.7,9.8,10.8,81.3
2018/12/23 16:12:00,7.3,18.7,9.8,10.8,80.9
2018/12/23 16:17:00,7.3,18.7,9.8,10.8,80.7
2018/12/23 16:22:00,7.0,18.5,9.8,10.8,80.7
2018/12/23 16:27:00,7.0,19.0,9.8,10.8,80.7
2018/12/23 16:32:00,7.0,19.2,9.8,10.8,80.9
2018/12/23 16:37:00,7.0,19.2,9.8,10.8,80.8
2018/12/23 16:42:00,7.0,19.2,9.8,10.8,80.6
2018/12/23 16:47:00,7.0,19.2,9.8,10.8,80.4
2018/12/23 16:52:00,7.0,19.2,9.8,10.8,80.4
2018/12/23 16:57:00,7.0,19.2,9.8,10.8,80.4
2018/12/23 17:02:00,6.8,19.2,9.8,10.8,80.2
2018/12/23 17:07:00,6.8,19.2,9.8,10.8,80.0
2018/12/23 17:12:00,6.8,19.2,9.8,10.8,79.9
2018/12/23 17:17:00,6.8,19.2,9.8,10.8,79.9
2018/12/23 17:22:00,6.8,19.2,9.8,10.8,79.7
2018/12/23 17:27:00,6.8,19.2,9.8,10.8,79.4
2018/12/23 17:32:00,6.8,19.2,9.8,10.8,79.3
2018/12/23 17:47:00,6.5,19.0,9.8,10.8,79.1
2018/12/23 17:52:00,6.5,19.0,9.8,10.8,79.2
2018/12/23 17:57:00,6.5,19.0,9.8,10.8,79.1
2018/12/23 18:02:00,6.5,20.0,9.8,10.8,79.3
2018/12/23 18:07:00,6.5,19.2,9.8,10.8,79.4
2018/12/23 18:12:00,6.5,19.2,9.8,10.8,79.4
2018/12/23 18:17:00,6.5,19.2,9.8,10.8,79.3
2018/12/23 18:22:00,6.5,19.2,9.8,10.8,79.6
2018/12/23 18:27:00,6.5,19.2,9.8,10.7,79.3
2018/12/23 18:32:00,6.5,19.2,9.8,10.7,79.2
2018/12/23 18:37:00,6.5,19.0,9.8,10.8,79.2
2018/12/23 18:42:00,6.5,19.2,9.8,10.7,78.9
2018/12/23 18:47:00,6.5,19.2,9.8,10.7,78.8
2018/12/23 18:52:00,6.5,19.2,9.8,10.7,78.9
2018/12/23 18:57:00,6.5,19.2,9.8,10.7,78.9
2018/12/23 19:02:00,6.3,19.5,9.8,10.7,79.1
2018/12/23 19:07:00,6.3,19.2,9.8,10.7,79.2
2018/12/23 19:12:00,6.5,19.2,9.8,10.7,79.2
2018/12/23 19:17:00,6.3,19.2,9.8,10.7,79.1
2018/12/23 19:22:00,6.3,19.0,9.8,10.7,79.0
2018/12/23 19:27:00,6.3,19.2,9.8,10.7,78.9
2018/12/23 19:32:00,6.3,19.2,9.8,10.7,78.8
2018/12/23 19:47:00,6.3,19.5,9.8,10.7,78.5
2018/12/23 19:52:00,6.3,19.2,9.8,10.7,78.4
2018/12/23 19:57:00,6.3,19.2,9.8,10.7,78.3
2018/12/23 20:02:00,6.3,19.5,9.8,10.7,78.3
2018/12/23 20:07:00,6.3,19.5,9.8,10.7,78.3
2018/12/23 20:12:00,6.3,19.7,9.5,10.7,78.2
2018/12/23 20:17:00,6.3,19.5,9.5,10.7,78.0
2018/12/23 20:22:00,6.0,19.5,9.5,10.7,78.0
2018/12/23 20:27:00,6.0,19.2,9.8,10.6,77.9
2018/12/23 20:32:00,6.0,19.2,9.5,10.6,78.0
2018/12/23 20:37:00,6.0,19.2,9.5,10.6,78.0
2018/12/23 20:42:00,6.0,19.0,9.5,10.6,77.8
2018/12/23 20:47:00,6.0,19.2,9.5,10.6,77.9
2018/12/23 20:52:00,6.0,18.7,9.5,10.6,78.4
2018/12/23 20:57:00,6.0,19.0,9.5,10.6,78.5
2018/12/23 21:02:00,6.0,19.0,9.5,10.6,78.3
2018/12/23 21:07:00,6.0,18.7,9.5,10.6,78.1
2018/12/23 21:12:00,6.0,18.7,9.5,10.6,78.1
2018/12/23 21:17:00,6.0,18.7,9.5,10.6,78.0
2018/12/23 21:22:00,6.0,18.7,9.5,10.6,77.9
2018/12/23 21:27:00,6.0,18.7,9.5,10.6,77.9
2018/12/23 21:32:00,6.0,18.7,9.5,10.6,77.9
2018/12/23 21:47:00,5.8,18.7,9.5,10.6,78.0
2018/12/23 21:52:00,5.8,18.7,9.5,10.5,78.1
2018/12/23 21:57:00,5.8,19.0,9.5,10.5,78.1
2018/12/23 22:02:00,5.8,19.0,9.5,10.5,78.4
2018/12/23 22:07:00,5.8,19.0,9.5,10.5,78.9
2018/12/23 22:12:00,5.8,19.0,9.5,10.5,78.8
2018/12/23 22:17:00,5.8,19.0,9.5,10.5,78.6
2018/12/23 22:22:00,5.8,19.0,9.5,10.5,78.5
2018/12/23 22:27:00,5.8,19.0,9.5,10.5,78.4
2018/12/23 22:32:00,5.8,19.0,9.5,10.5,78.7
2018/12/23 22:37:00,5.8,19.0,9.5,10.5,78.4
2018/12/23 22:42:00,5.8,18.7,9.5,10.5,78.2
2018/12/23 22:47:00,5.8,18.7,9.5,10.5,78.1
2018/12/23 22:52:00,5.8,18.7,9.5,10.5,77.8
2018/12/23 22:57:00,5.8,18.7,9.5,10.5,77.1
2018/12/23 23:02:00,5.8,19.2,9.5,10.5,77.0
2018/12/23 23:07:00,5.5,18.7,9.5,10.4,76.8
2018/12/23 23:12:00,5.5,18.7,9.3,10.4,76.4
2018/12/23 23:17:00,5.5,18.7,9.5,10.4,76.2
2018/12/23 23:22:00,5.5,19.5,9.3,10.4,76.1
2018/12/23 23:27:00,5.3,19.7,9.3,10.4,75.6
2018/12/23 23:32:00,5.3,19.5,9.3,10.4,75.6
2018/12/23 23:47:00,5.3,18.7,9.3,10.4,75.6
2018/12/23 23:52:00,5.3,18.7,9.3,10.4,75.6
2018/12/23 23:57:00,5.3,18.7,9.3,10.4,75.7
2018/12/24 00:02:00,5.3,18.5,9.3,10.4,75.6
2018/12/24 00:07:00,5.3,18.5,9.3,10.4,75.5
2018/12/24 00:12:00,5.0,18.5,9.3,10.3,75.4
2018/12/24 00:17:00,5.0,18.7,9.3,10.3,75.5
2018/12/24 00:22:00,5.0,18.5,9.3,10.3,75.3
2018/12/24 00:27:00,5.0,18.7,9.3,10.3,75.2
2018/12/24 00:32:00,5.0,18.7,9.3,10.3,75.3
2018/12/24 00:37:00,5.0,18.5,9.3,10.3,75.1
2018/12/24 00:42:00,5.0,18.5,9.3,10.3,75.1
2018/12/24 00:47:00,5.0,18.5,9.3,10.3,75.1
2018/12/24 00:52:00,5.0,18.5,9.3,10.3,75.2
2018/12/24 00:57:00,5.0,18.5,9.3,10.3,75.3
2018/12/24 01:02:00,5.0,18.5,9.3,10.3,75.5
2018/12/24 01:07:00,5.0,19.0,9.3,10.3,75.5
2018/12/24 01:12:00,5.0,18.7,9.3,10.3,75.5
2018/12/24 01:17:00,5.0,18.7,9.3,10.3,75.5
2018/12/24 01:22:00,5.0,19.2,9.3,10.3,75.8
2018/12/24 01:27:00,5.0,19.0,9.0,10.2,75.8
2018/12/24 01:32:00,5.0,19.2,9.3,10.2,75.7
2018/12/24 01:47:00,5.0,19.0,9.0,10.2,75.9
2018/12/24 01:52:00,5.0,19.0,9.0,10.2,76.0
2018/12/24 01:57:00,5.0,19.0,9.0,10.2,76.1
2018/12/24 02:02:00,5.0,18.7,9.0,10.2,76.0
2018/12/24 02:07:00,5.0,19.2,9.0,10.2,76.0
